# BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-scale-sky BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-sigma-sky BB-cf_z_0_10-0-broadband_sky-scale-sky BB-cf_z_0_10-0-broadband_sky-sigma-sky L0_hcd alpha_CIV(eff) alpha_LYA alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd dnl_arinyo_av dnl_arinyo_bv dnl_arinyo_kp dnl_arinyo_kv dnl_arinyo_q1 growth_rate par-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 par-binsize-cf_z_0_10 per-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 per-binsize-cf_z_0_10 sigmaNL_par sigmaNL_per chi2
1.332080e-02 3.402242e+01 9.405845e-03 3.130071e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 9.037037e-01 1.000000e+00 2.700000e-01 1.677371e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.489495e-01 -5.239405e-03 -2.011472e-01 -2.935299e-03 -2.032633e-03 -2.559337e-03 -4.521468e-03 -5.275199e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.215415e+03
1.332564e-02 3.401176e+01 9.409889e-03 3.129533e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 9.185185e-01 1.000000e+00 2.700000e-01 1.675546e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.491988e-01 -5.241944e-03 -2.010467e-01 -2.937016e-03 -2.030146e-03 -2.563913e-03 -4.514432e-03 -5.273682e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.213461e+03
1.332527e-02 3.401495e+01 9.409125e-03 3.130172e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 9.333333e-01 1.000000e+00 2.700000e-01 1.674502e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.490169e-01 -5.262597e-03 -2.010159e-01 -2.936258e-03 -2.028157e-03 -2.564674e-03 -4.513241e-03 -5.268268e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.211651e+03
1.332492e-02 3.401816e+01 9.408491e-03 3.130725e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 9.481481e-01 1.000000e+00 2.700000e-01 1.673476e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.488466e-01 -5.281094e-03 -2.009858e-01 -2.935664e-03 -2.026350e-03 -2.565782e-03 -4.511848e-03 -5.262858e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.210007e+03
1.332176e-02 3.402542e+01 9.404658e-03 3.131732e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 9.629630e-01 1.000000e+00 2.700000e-01 1.673088e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.485683e-01 -5.308322e-03 -2.010002e-01 -2.934252e-03 -2.024293e-03 -2.565626e-03 -4.513023e-03 -5.255879e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.208548e+03
1.332182e-02 3.402674e+01 9.404575e-03 3.132010e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 9.777778e-01 1.000000e+00 2.700000e-01 1.672157e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.484252e-01 -5.321132e-03 -2.009696e-01 -2.934143e-03 -2.022894e-03 -2.567376e-03 -4.511038e-03 -5.251505e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.207295e+03
1.332192e-02 3.402760e+01 9.404561e-03 3.132225e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 9.925926e-01 1.000000e+00 2.700000e-01 1.671331e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.482779e-01 -5.333975e-03 -2.009423e-01 -2.934190e-03 -2.021708e-03 -2.569162e-03 -4.509083e-03 -5.247481e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.206271e+03
1.332207e-02 3.402794e+01 9.404614e-03 3.132374e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.007407e+00 1.000000e+00 2.700000e-01 1.670626e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.481280e-01 -5.347559e-03 -2.009185e-01 -2.934388e-03 -2.020733e-03 -2.570947e-03 -4.507179e-03 -5.243858e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.205497e+03
1.332224e-02 3.402772e+01 9.404722e-03 3.132454e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.022222e+00 1.000000e+00 2.700000e-01 1.670062e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.479762e-01 -5.362639e-03 -2.008987e-01 -2.934734e-03 -2.019965e-03 -2.572699e-03 -4.505339e-03 -5.240683e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.204987e+03
1.332343e-02 3.402874e+01 9.405397e-03 3.132670e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.037037e+00 1.000000e+00 2.700000e-01 1.669038e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.480249e-01 -5.366629e-03 -2.008699e-01 -2.933742e-03 -2.018186e-03 -2.573641e-03 -4.505007e-03 -5.234466e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.204752e+03
1.332265e-02 3.402545e+01 9.405077e-03 3.132399e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.051852e+00 1.000000e+00 2.700000e-01 1.669379e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.476749e-01 -5.398775e-03 -2.008717e-01 -2.935810e-03 -2.018995e-03 -2.576031e-03 -4.501892e-03 -5.235722e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.204784e+03
1.332288e-02 3.402336e+01 9.405320e-03 3.132267e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.066667e+00 1.000000e+00 2.700000e-01 1.669256e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.475259e-01 -5.419907e-03 -2.008643e-01 -2.936493e-03 -2.018763e-03 -2.577589e-03 -4.500293e-03 -5.233916e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.205070e+03
1.332313e-02 3.402066e+01 9.405609e-03 3.132072e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.081481e+00 1.000000e+00 2.700000e-01 1.669251e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.473784e-01 -5.442556e-03 -2.008601e-01 -2.937228e-03 -2.018668e-03 -2.579066e-03 -4.498779e-03 -5.232487e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.205580e+03
1.332343e-02 3.401740e+01 9.405955e-03 3.131821e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.096296e+00 1.000000e+00 2.700000e-01 1.669337e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.472315e-01 -5.466074e-03 -2.008584e-01 -2.937979e-03 -2.018689e-03 -2.580458e-03 -4.497350e-03 -5.231364e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.206277e+03
1.332509e-02 3.401501e+01 9.406974e-03 3.131690e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.111111e+00 1.000000e+00 2.700000e-01 1.669004e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.472967e-01 -5.476512e-03 -2.008522e-01 -2.936768e-03 -2.017237e-03 -2.580588e-03 -4.497875e-03 -5.226830e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.207116e+03
1.332579e-02 3.401257e+01 9.407636e-03 3.131493e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.125926e+00 1.000000e+00 2.700000e-01 1.669024e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.471875e-01 -5.498574e-03 -2.008473e-01 -2.937273e-03 -2.017246e-03 -2.581687e-03 -4.496878e-03 -5.225368e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.208051e+03
1.332467e-02 3.400498e+01 9.407418e-03 3.130818e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.140741e+00 1.000000e+00 2.700000e-01 1.669798e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.467800e-01 -5.533095e-03 -2.008583e-01 -2.939953e-03 -2.019166e-03 -2.584122e-03 -4.493514e-03 -5.228947e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.209035e+03
1.332524e-02 3.400027e+01 9.408073e-03 3.130431e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.155556e+00 1.000000e+00 2.700000e-01 1.669905e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.466205e-01 -5.551325e-03 -2.008568e-01 -2.940417e-03 -2.019372e-03 -2.585179e-03 -4.492362e-03 -5.228170e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.210026e+03
1.332590e-02 3.399542e+01 9.408818e-03 3.130032e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.170370e+00 1.000000e+00 2.700000e-01 1.669942e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.464547e-01 -5.566275e-03 -2.008532e-01 -2.940750e-03 -2.019556e-03 -2.586166e-03 -4.491258e-03 -5.227292e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.210987e+03
1.332666e-02 3.399054e+01 9.409649e-03 3.129629e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.185185e+00 1.000000e+00 2.700000e-01 1.669888e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.462822e-01 -5.577437e-03 -2.008471e-01 -2.940939e-03 -2.019695e-03 -2.587094e-03 -4.490196e-03 -5.226255e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.211887e+03
1.333029e-02 3.398883e+01 9.412876e-03 3.129379e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.200000e+00 1.000000e+00 2.700000e-01 1.669128e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.464271e-01 -5.573826e-03 -2.008171e-01 -2.941105e-03 -2.020108e-03 -2.586897e-03 -4.489006e-03 -5.222341e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.212705e+03
1.331987e-02 3.400308e+01 9.406627e-03 3.127534e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.000000e-01 1.000000e+00 2.700000e-01 1.686056e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.508301e-01 -5.172568e-03 -2.014498e-01 -2.945828e-03 -2.045247e-03 -2.509130e-03 -4.522881e-03 -5.300991e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.228387e+03
1.331965e-02 3.400811e+01 9.406331e-03 3.128028e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.148148e-01 1.000000e+00 2.700000e-01 1.684573e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.504666e-01 -5.159658e-03 -2.014059e-01 -2.942852e-03 -2.041617e-03 -2.509508e-03 -4.523319e-03 -5.297008e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.225548e+03
1.331962e-02 3.401517e+01 9.406412e-03 3.128573e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.296296e-01 1.000000e+00 2.700000e-01 1.682889e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.498387e-01 -5.157873e-03 -2.013618e-01 -2.939098e-03 -2.038583e-03 -2.510201e-03 -4.523078e-03 -5.291440e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.222906e+03
1.331921e-02 3.401863e+01 9.405755e-03 3.129023e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.444445e-01 1.000000e+00 2.700000e-01 1.681654e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.496214e-01 -5.163628e-03 -2.013219e-01 -2.937119e-03 -2.035649e-03 -2.510927e-03 -4.522645e-03 -5.287436e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.220408e+03
1.331870e-02 3.402196e+01 9.405091e-03 3.129452e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.592592e-01 1.000000e+00 2.700000e-01 1.680490e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.493925e-01 -5.177905e-03 -2.012825e-01 -2.935150e-03 -2.032803e-03 -2.512222e-03 -4.521857e-03 -5.283384e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.218021e+03
1.331833e-02 3.402397e+01 9.404416e-03 3.129884e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.740741e-01 1.000000e+00 2.700000e-01 1.679278e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.492090e-01 -5.193969e-03 -2.012417e-01 -2.933601e-03 -2.030308e-03 -2.513310e-03 -4.520674e-03 -5.278809e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.215732e+03
1.331828e-02 3.402489e+01 9.403811e-03 3.130340e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.888889e-01 1.000000e+00 2.700000e-01 1.678002e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.490750e-01 -5.209116e-03 -2.011994e-01 -2.932563e-03 -2.028170e-03 -2.514091e-03 -4.519123e-03 -5.273751e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.213551e+03
1.332274e-02 3.401538e+01 9.407433e-03 3.129924e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.037037e-01 1.000000e+00 2.700000e-01 1.676025e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.491637e-01 -5.210664e-03 -2.010951e-01 -2.933169e-03 -2.025706e-03 -2.519124e-03 -4.512454e-03 -5.272417e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.211494e+03
1.332291e-02 3.401919e+01 9.406754e-03 3.130722e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.185185e-01 1.000000e+00 2.700000e-01 1.674871e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.490028e-01 -5.232064e-03 -2.010586e-01 -2.932394e-03 -2.023569e-03 -2.519771e-03 -4.511459e-03 -5.266918e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.209582e+03
1.332247e-02 3.402252e+01 9.406110e-03 3.131252e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.333333e-01 1.000000e+00 2.700000e-01 1.673818e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.488077e-01 -5.251971e-03 -2.010274e-01 -2.931715e-03 -2.021777e-03 -2.521310e-03 -4.510067e-03 -5.261510e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.207836e+03
1.332184e-02 3.402557e+01 9.405281e-03 3.131742e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.481481e-01 1.000000e+00 2.700000e-01 1.672931e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.486223e-01 -5.273971e-03 -2.010026e-01 -2.931234e-03 -2.020291e-03 -2.522975e-03 -4.508719e-03 -5.256321e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.206277e+03
1.331919e-02 3.403139e+01 9.402009e-03 3.132601e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.629630e-01 1.000000e+00 2.700000e-01 1.672411e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.483808e-01 -5.297664e-03 -2.010085e-01 -2.930134e-03 -2.018370e-03 -2.523576e-03 -4.509368e-03 -5.249533e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.204924e+03
1.331928e-02 3.403253e+01 9.401962e-03 3.132852e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.777778e-01 1.000000e+00 2.700000e-01 1.671522e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.482382e-01 -5.311505e-03 -2.009788e-01 -2.930187e-03 -2.017222e-03 -2.525779e-03 -4.507379e-03 -5.245301e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.203796e+03
1.331942e-02 3.403320e+01 9.401994e-03 3.133038e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.925926e-01 1.000000e+00 2.700000e-01 1.670745e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.480921e-01 -5.325521e-03 -2.009524e-01 -2.930391e-03 -2.016279e-03 -2.528011e-03 -4.505443e-03 -5.241442e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.202915e+03
1.331960e-02 3.403334e+01 9.402097e-03 3.133155e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.007407e+00 1.000000e+00 2.700000e-01 1.670093e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.479446e-01 -5.340476e-03 -2.009296e-01 -2.930738e-03 -2.015536e-03 -2.530232e-03 -4.503579e-03 -5.237991e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.202296e+03
1.331981e-02 3.403290e+01 9.402258e-03 3.133199e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.022222e+00 1.000000e+00 2.700000e-01 1.669590e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.477941e-01 -5.356881e-03 -2.009112e-01 -2.931224e-03 -2.014989e-03 -2.532418e-03 -4.501793e-03 -5.235021e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.201954e+03
1.331864e-02 3.402706e+01 9.401133e-03 3.133028e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.037037e+00 1.000000e+00 2.700000e-01 1.668880e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.472310e-01 -5.368090e-03 -2.009003e-01 -2.931080e-03 -2.014087e-03 -2.534227e-03 -4.500633e-03 -5.229715e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.201892e+03
1.331833e-02 3.402651e+01 9.400789e-03 3.133035e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.051852e+00 1.000000e+00 2.700000e-01 1.668856e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.470446e-01 -5.390376e-03 -2.008983e-01 -2.931815e-03 -2.013911e-03 -2.536249e-03 -4.499176e-03 -5.228079e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.202103e+03
1.331829e-02 3.402482e+01 9.400764e-03 3.132930e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.066667e+00 1.000000e+00 2.700000e-01 1.668848e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.469074e-01 -5.413371e-03 -2.008954e-01 -2.932578e-03 -2.013855e-03 -2.537875e-03 -4.497826e-03 -5.226446e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.202566e+03
