#bias_lya*(1+beta_lya) beta_lya ap at alpha SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim kappa0 Lpar_auto Lper_auto bias_Si3 beta_Si3 bias_Si2a beta_Si2a bias_Si2b beta_Si2b bias_Si2c beta_Si2c bias_CIVa beta_CIVa chi2
-0.324750886601 1.66965703724 1.3 0.7 2.9 3.26 1.966 1.0 -0.0290494168357 0.684405284139 24.4310781797 0.111115301574 -0.666666666667 300.0 4.0 4.0 -0.0031844949911 0.5 -0.00426915788635 0.5 -0.00360684566444 0.5 -0.00292480191993 0.5 -0.0199999905987 0.5 1597.01164903
-0.324885235061 1.66561954117 1.3 0.74 2.9 3.26 1.966 1.0 -0.0291590619232 0.683335347362 24.456259257 0.112925732913 -0.666666666667 300.0 4.0 4.0 -0.00315955823688 0.5 -0.00427636244608 0.5 -0.00361565533448 0.5 -0.00292986620892 0.5 -0.0199998332209 0.5 1590.67660881
-0.324957739786 1.66310478187 1.3 0.78 2.9 3.26 1.966 1.0 -0.0292351911792 0.682400121274 24.4700776659 0.114051609946 -0.666666666667 300.0 4.0 4.0 -0.00313929129289 0.5 -0.00427942463396 0.5 -0.00362127216792 0.5 -0.00293493955707 0.5 -0.0199999696046 0.5 1586.47542828
-0.325014300879 1.66158855242 1.3 0.82 2.9 3.26 1.966 1.0 -0.029285523449 0.681339896353 24.4772762198 0.114864092504 -0.666666666667 300.0 4.0 4.0 -0.00312762294596 0.5 -0.00428337640168 0.5 -0.00362662714065 0.5 -0.00294085098252 0.5 -0.0199999261371 0.5 1583.97483123
-0.325078633615 1.66037214632 1.3 0.86 2.9 3.26 1.966 1.0 -0.0293309677163 0.681241539315 24.4867020366 0.115771850961 -0.666666666667 300.0 4.0 4.0 -0.00311402087291 0.5 -0.00428445728282 0.5 -0.00362972453049 0.5 -0.00294991607173 0.5 -0.0199999728752 0.5 1582.49036461
-0.32512235488 1.65991572873 1.3 0.9 2.9 3.26 1.966 1.0 -0.0293830700076 0.681175383244 24.4954821959 0.116757056341 -0.666666666667 300.0 4.0 4.0 -0.00310039253802 0.5 -0.00428434507316 0.5 -0.00363255567379 0.5 -0.00295028554378 0.5 -0.01999998301 0.5 1581.9508603
-0.325158218234 1.65982553879 1.3 0.94 2.9 3.26 1.966 1.0 -0.0294313746703 0.680473546584 24.5043481358 0.117464824769 -0.666666666667 300.0 4.0 4.0 -0.00308524863446 0.5 -0.00428619584038 0.5 -0.00363502058308 0.5 -0.00294811369856 0.5 -0.0199998977787 0.5 1582.45162793
-0.325179442029 1.66006733541 1.3 0.98 2.9 3.26 1.966 1.0 -0.0294168708987 0.680866137355 24.4918411802 0.117931841181 -0.666666666667 300.0 4.0 4.0 -0.00309230676765 0.5 -0.00427934134403 0.5 -0.00362946732664 0.5 -0.00295416665348 0.5 -0.0199999984159 0.5 1583.75285489
-0.325206650091 1.66034769625 1.3 1.02 2.9 3.26 1.966 1.0 -0.0293754684821 0.681384157226 24.4834342697 0.118258766469 -0.666666666667 300.0 4.0 4.0 -0.00310391834918 0.5 -0.00427155091172 0.5 -0.00362314865051 0.5 -0.00295314684176 0.5 -0.0199999856912 0.5 1585.41776627
-0.325223266218 1.66009017899 1.3 1.06 2.9 3.26 1.966 1.0 -0.0293181276362 0.681543770209 24.4632565387 0.118416978669 -0.666666666667 300.0 4.0 4.0 -0.00312386117167 0.5 -0.00426268827447 0.5 -0.00361445096264 0.5 -0.00294962862889 0.5 -0.0199998527304 0.5 1587.1110763
-0.325225098472 1.66000267396 1.3 1.1 2.9 3.26 1.966 1.0 -0.0292650216232 0.681767710231 24.4457158179 0.118572458022 -0.666666666667 300.0 4.0 4.0 -0.00314560529871 0.5 -0.00425580792092 0.5 -0.00360721424101 0.5 -0.00295267346573 0.5 -0.01999967279 0.5 1588.70252039
-0.325236865956 1.65943237261 1.3 1.14 2.9 3.26 1.966 1.0 -0.0292086577528 0.68054340487 24.4258036794 0.118592767575 -0.666666666667 300.0 4.0 4.0 -0.00316586294122 0.5 -0.00424779493232 0.5 -0.0035993945437 0.5 -0.0029509950974 0.5 -0.0199999999858 0.5 1590.2014362
-0.325244846899 1.65898402345 1.3 1.18 2.9 3.26 1.966 1.0 -0.0291610152636 0.680343589673 24.4074984306 0.11881886625 -0.666666666667 300.0 4.0 4.0 -0.00318575488269 0.5 -0.00424106687038 0.5 -0.00359223548036 0.5 -0.00294949522773 0.5 -0.0199999897143 0.5 1591.63298347
-0.325273204375 1.65835173628 1.3 1.22 2.9 3.26 1.966 1.0 -0.0291193418072 0.679072923952 24.3941702733 0.119067917194 -0.666666666667 300.0 4.0 4.0 -0.00320838357368 0.5 -0.00423358403502 0.5 -0.00358476503929 0.5 -0.00294584566914 0.5 -0.0199999996263 0.5 1592.97042124
-0.325287348329 1.65830863519 1.3 1.26 2.9 3.26 1.966 1.0 -0.0291393459561 0.678765508313 24.3928009129 0.119654993699 -0.666666666667 300.0 4.0 4.0 -0.00321036493085 0.5 -0.00422753990583 0.5 -0.0035805544404 0.5 -0.00294638405217 0.5 -0.0199995507328 0.5 1594.1597039
-0.325316919733 1.65776444316 1.3 1.3 2.9 3.26 1.966 1.0 -0.0291376926593 0.678177000562 24.3883939791 0.12012166494 -0.666666666667 300.0 4.0 4.0 -0.00322051627467 0.5 -0.00422189797508 0.5 -0.00357468985772 0.5 -0.0029465092494 0.5 -0.0199999907049 0.5 1595.16100977
-0.325330127267 1.65756357637 1.3 1.34 2.9 3.26 1.966 1.0 -0.0291630891627 0.677552005764 24.3866726016 0.12072580261 -0.666666666667 300.0 4.0 4.0 -0.0032186684467 0.5 -0.00421691432609 0.5 -0.00357274695261 0.5 -0.00294082846893 0.5 -0.0199999999994 0.5 1595.97272336
-0.325356766731 1.65719148737 1.3 1.38 2.9 3.26 1.966 1.0 -0.0291664892215 0.677726147149 24.3894342961 0.121362472492 -0.666666666667 300.0 4.0 4.0 -0.00321971211223 0.5 -0.00421153582952 0.5 -0.00356870587938 0.5 -0.0029366551837 0.5 -0.0199992983667 0.5 1596.62671296
-0.325368409787 1.65666496641 1.3 1.42 2.9 3.26 1.966 1.0 -0.0291780063364 0.676300138073 24.3868242426 0.121581685709 -0.666666666667 300.0 4.0 4.0 -0.00322390398397 0.5 -0.00420663351749 0.5 -0.00356449067137 0.5 -0.00293416022026 0.5 -0.0199998663049 0.5 1597.16731503
-0.325372628543 1.65623610271 1.3 1.46 2.9 3.26 1.966 1.0 -0.0291675532163 0.677311121434 24.3769579185 0.122041198833 -0.666666666667 300.0 4.0 4.0 -0.00323114115811 0.5 -0.0042047222046 0.5 -0.0035625745403 0.5 -0.00293167801843 0.5 -0.0199999072329 0.5 1597.62631128
-0.325401811524 1.65562198121 1.3 1.5 2.9 3.26 1.966 1.0 -0.0291611194518 0.675672691089 24.3772293839 0.122234918969 -0.666666666667 300.0 4.0 4.0 -0.0032376687828 0.5 -0.00419875001181 0.5 -0.00355782516762 0.5 -0.00292758159851 0.5 -0.0199999981367 0.5 1598.00815486
